Gesture,Landmarks
Stop,"[0.07669898122549057, 0.9662132263183594, 0.13869546353816986, 0.8708169460296631, 0.18322288990020752, 0.7321334481239319, 0.21351554989814758, 0.6136406660079956, 0.26030340790748596, 0.5293985605239868, 0.15229040384292603, 0.7660033106803894, 0.14395184814929962, 0.6230072975158691, 0.13332363963127136, 0.5339471101760864, 0.12646988034248352, 0.46186307072639465, 0.09821589291095734, 0.7952197790145874, 0.08315052837133408, 0.6581518650054932, 0.07255495339632034, 0.559503436088562, 0.06693758070468903, 0.4835251271724701, 0.04129406809806824, 0.8343764543533325, 0.021048203110694885, 0.7125319242477417, 0.0074058473110198975, 0.6175553798675537, 0.0008708909153938293, 0.5410926342010498, -0.014588281512260437, 0.8796446919441223, -0.04479212313890457, 0.7820512056350708, -0.05992766469717026, 0.7113265991210938, -0.07302499562501907, 0.6519387364387512, 0.024584369733929634, 1.0054088830947876, 0.10560859739780426, 0.9189258217811584, 0.1663074940443039, 0.7719388008117676, 0.2084251046180725, 0.6338688135147095, 0.25552526116371155, 0.5382004380226135, 0.10174338519573212, 0.5925235152244568, 0.12430950999259949, 0.4767502546310425, 0.12103129178285599, 0.5521151423454285, 0.11590050905942917, 0.6257067322731018, 0.027205970138311386, 0.5953293442726135, 0.048035673797130585, 0.490217000246048, 0.052921395748853683, 0.5873740911483765, 0.04985519498586655, 0.6724318265914917, -0.04197390377521515, 0.6137375831604004, -0.01792675256729126, 0.5279833078384399, -0.006156407296657562, 0.6114283800125122, -0.007236737757921219, 0.6924733519554138, -0.10264929383993149, 0.6436100602149963, -0.08252502232789993, 0.5567658543586731, -0.06873652338981628, 0.617926836013794, -0.06515854597091675, 0.6835243701934814]"
None,"[0.03977616876363754, 1.079858660697937, 0.12426790595054626, 0.9871052503585815, 0.1590878963470459, 0.8348408937454224, 0.18429236114025116, 0.693358302116394, 0.22657069563865662, 0.5967205762863159, 0.08117400109767914, 0.6666755676269531, 0.09637714922428131, 0.5504813194274902, 0.11350035667419434, 0.6074231266975403, 0.11806522309780121, 0.6697000861167908, 0.016831547021865845, 0.6890019178390503, 0.031263113021850586, 0.5780829787254333, 0.055566009134054184, 0.6388717293739319, 0.05978398770093918, 0.7013248205184937, -0.038614023476839066, 0.7375906705856323, -0.020929981023073196, 0.6364049911499023, 0.0036613009870052338, 0.685876190662384, 0.00872788205742836, 0.7449380159378052, -0.07655948400497437, 0.7955357432365417, -0.06838496029376984, 0.6999980807304382, -0.043115731328725815, 0.7392071485519409, -0.03518488630652428, 0.7877476811408997]"
None,"[-0.06911838054656982, 0.6431430578231812, 0.05774629861116409, 0.7001110911369324, 0.20714889466762543, 0.6237067580223083, 0.3203856348991394, 0.5313380360603333, 0.41517576575279236, 0.4951280951499939, 0.2106587141752243, 0.3988436162471771, 0.2668583393096924, 0.30297088623046875, 0.22358044981956482, 0.3895954489707947, 0.1754322350025177, 0.47689446806907654, 0.13319626450538635, 0.33537209033966064, 0.17723174393177032, 0.26057690382003784, 0.12158085405826569, 0.41218024492263794, 0.0783829316496849, 0.5109380483627319, 0.04683052748441696, 0.2934477925300598, 0.08946280926465988, 0.24184517562389374, 0.047888949513435364, 0.3980904817581177, 0.016190126538276672, 0.5003790259361267, -0.04259364306926727, 0.2715349793434143, 0.004078999161720276, 0.23201532661914825, -0.0100536048412323, 0.35414397716522217, -0.024438083171844482, 0.44253015518188477]"
None,"[-0.0425846129655838, 0.6977386474609375, 0.08407041430473328, 0.7221940755844116, 0.23603883385658264, 0.6333619952201843, 0.33903855085372925, 0.538551390171051, 0.4231727421283722, 0.5079070329666138, 0.20269890129566193, 0.4122629463672638, 0.2633104920387268, 0.2987871766090393, 0.212637260556221, 0.39746251702308655, 0.15870818495750427, 0.5021068453788757, 0.11200806498527527, 0.35427066683769226, 0.1622263342142105, 0.2450239658355713, 0.10670622438192368, 0.40649235248565674, 0.06563728302717209, 0.531655490398407, 0.02620740234851837, 0.3229445517063141, 0.06083134561777115, 0.2250104546546936, 0.026997245848178864, 0.38492074608802795, 0.0009798184037208557, 0.5052488446235657, -0.06043386459350586, 0.3132365345954895, -0.029727071523666382, 0.23052659630775452, -0.04307396709918976, 0.34102877974510193, -0.05723322927951813, 0.43278735876083374]"
None,"[-0.08396853506565094, 0.6990097761154175, 0.061789706349372864, 0.7225311994552612, 0.21786323189735413, 0.633226215839386, 0.32663410902023315, 0.5398036241531372, 0.41211026906967163, 0.501025915145874, 0.1907971203327179, 0.4186048209667206, 0.25937148928642273, 0.29636383056640625, 0.21195468306541443, 0.38625240325927734, 0.15717503428459167, 0.4919130206108093, 0.10311388969421387, 0.35856831073760986, 0.16571363806724548, 0.24888984858989716, 0.10413988679647446, 0.4094724953174591, 0.055251553654670715, 0.5342854261398315, 0.01407332718372345, 0.3238608241081238, 0.05337554216384888, 0.2214033007621765, 0.01827021688222885, 0.3811595141887665, -0.007573604583740234, 0.5000598430633545, -0.08121603727340698, 0.31091296672821045, -0.04729631543159485, 0.2298823744058609, -0.056175217032432556, 0.3393767476081848, -0.06415165960788727, 0.4287976324558258]"
None,"[-0.07629269361495972, 0.6964139938354492, 0.05070918798446655, 0.7266867160797119, 0.21770107746124268, 0.6307156682014465, 0.32432541251182556, 0.5367041826248169, 0.4107665419578552, 0.5031629800796509, 0.18528223037719727, 0.40971294045448303, 0.25182366371154785, 0.2918702960014343, 0.21408776938915253, 0.3735877275466919, 0.16878122091293335, 0.47703567147254944, 0.09404768794775009, 0.35031503438949585, 0.1593736857175827, 0.24002832174301147, 0.1009952649474144, 0.4010169506072998, 0.05279704928398132, 0.5342435836791992, 0.005981899797916412, 0.31296640634536743, 0.04425770789384842, 0.21760676801204681, 0.012107163667678833, 0.37882742285728455, -0.012254759669303894, 0.506735622882843, -0.08380535244941711, 0.29364001750946045, -0.051290079951286316, 0.2073671519756317, -0.0635596513748169, 0.3116118907928467, -0.07642610371112823, 0.4026736915111542]"
None,"[-0.0791817456483841, 0.703755259513855, 0.05452835559844971, 0.7313133478164673, 0.2209482192993164, 0.6254088282585144, 0.330090194940567, 0.5297054648399353, 0.41584837436676025, 0.5010205507278442, 0.18609130382537842, 0.40960144996643066, 0.2529052197933197, 0.2800041437149048, 0.20518985390663147, 0.38446277379989624, 0.1555965691804886, 0.49156782031059265, 0.09206809848546982, 0.3546668291091919, 0.15204986929893494, 0.2348705381155014, 0.09554722160100937, 0.4058147072792053, 0.049961116164922714, 0.5306997299194336, 0.0015852302312850952, 0.3197615146636963, 0.03936341404914856, 0.20930689573287964, 0.011404834687709808, 0.3746224045753479, -0.012956783175468445, 0.49720683693885803, -0.08868631720542908, 0.3005957007408142, -0.05606256425380707, 0.20508435368537903, -0.06503523886203766, 0.30612242221832275, -0.0777776688337326, 0.39121103286743164]"
None,"[-0.05364794284105301, 0.7134480476379395, 0.08142586052417755, 0.733686089515686, 0.2324320673942566, 0.6301963329315186, 0.3369259536266327, 0.5352403521537781, 0.42478448152542114, 0.516229510307312, 0.1990538239479065, 0.405815064907074, 0.26707351207733154, 0.2907036542892456, 0.22133323550224304, 0.3957141041755676, 0.16969183087348938, 0.5044541358947754, 0.10357879102230072, 0.3500792682170868, 0.1587870568037033, 0.24446667730808258, 0.10954666137695312, 0.41661718487739563, 0.06973029673099518, 0.5410659313201904, 0.00837603211402893, 0.31849849224090576, 0.0470997653901577, 0.2121652364730835, 0.027054771780967712, 0.37279120087623596, 0.005699776113033295, 0.49056681990623474, -0.08736575394868851, 0.3055579662322998, -0.058751992881298065, 0.20545494556427002, -0.06257397681474686, 0.28406956791877747, -0.07490643113851547, 0.34811660647392273]"
None,"[-0.07311069220304489, 0.7091199159622192, 0.07175649702548981, 0.7338845729827881, 0.2312087118625641, 0.636939525604248, 0.33379366993904114, 0.5433563590049744, 0.4195973873138428, 0.5157982707023621, 0.19367001950740814, 0.42427685856819153, 0.2662512958049774, 0.298053503036499, 0.22521185874938965, 0.3907095789909363, 0.17619532346725464, 0.4955100417137146, 0.10103335976600647, 0.3652309775352478, 0.16246193647384644, 0.2459704577922821, 0.11236507445573807, 0.4133399426937103, 0.06933619827032089, 0.539794385433197, 0.008682839572429657, 0.3286318778991699, 0.05069725587964058, 0.21729840338230133, 0.028587043285369873, 0.3747783303260803, 0.005392879247665405, 0.49128127098083496, -0.08529425412416458, 0.30994153022766113, -0.05421584099531174, 0.21334724128246307, -0.058348946273326874, 0.2988615930080414, -0.07079858332872391, 0.36816680431365967]"
None,"[-0.024519741535186768, 0.7712211608886719, 0.09822601079940796, 0.7731092572212219, 0.2396736741065979, 0.6541361808776855, 0.33870193362236023, 0.5572648048400879, 0.41752150654792786, 0.5207796096801758, 0.20473003387451172, 0.4323711395263672, 0.2727378010749817, 0.31487101316452026, 0.2272644191980362, 0.4229374825954437, 0.17886221408843994, 0.5285758376121521, 0.11116177588701248, 0.3807511329650879, 0.16998185217380524, 0.26149117946624756, 0.1276506930589676, 0.4289727509021759, 0.09127238392829895, 0.5509529113769531, 0.015666790306568146, 0.35580378770828247, 0.05667503923177719, 0.23432610929012299, 0.043113090097904205, 0.40118858218193054, 0.023677751421928406, 0.5242722034454346, -0.08188746869564056, 0.3519149720668793, -0.052166491746902466, 0.2525392770767212, -0.047361165285110474, 0.3489900231361389, -0.05489224195480347, 0.4305938482284546]"
None,"[-0.014559537172317505, 0.8322303295135498, 0.11685271561145782, 0.8028841614723206, 0.24989289045333862, 0.6804804801940918, 0.34468674659729004, 0.5901930332183838, 0.41966712474823, 0.545238196849823, 0.20489810407161713, 0.4727323651313782, 0.26214611530303955, 0.3596078157424927, 0.2603346109390259, 0.3725702166557312, 0.24033202230930328, 0.4170888066291809, 0.11310872435569763, 0.420501708984375, 0.17492234706878662, 0.30941951274871826, 0.15010178089141846, 0.4648810923099518, 0.11701922118663788, 0.5748993158340454, 0.016228727996349335, 0.40071481466293335, 0.060389868915081024, 0.2809990644454956, 0.054733388125896454, 0.4323135316371918, 0.034101925790309906, 0.533024251461029, -0.08656544983386993, 0.40861833095550537, -0.047816306352615356, 0.31599175930023193, -0.03864891827106476, 0.4223591983318329, -0.04493522644042969, 0.4991092383861542]"
None,"[-0.01896415650844574, 0.8227483630180359, 0.10751383006572723, 0.799507737159729, 0.24068401753902435, 0.6815910935401917, 0.33431488275527954, 0.5888623595237732, 0.40924161672592163, 0.5317767262458801, 0.20280134677886963, 0.4678165316581726, 0.25721603631973267, 0.3578002452850342, 0.2640848159790039, 0.36802056431770325, 0.2537870407104492, 0.40485912561416626, 0.10995342582464218, 0.41452911496162415, 0.17618897557258606, 0.307506263256073, 0.15391972661018372, 0.4611954092979431, 0.12091983109712601, 0.5599642992019653, 0.01119668036699295, 0.3937947154045105, 0.05583366006612778, 0.28095272183418274, 0.054255999624729156, 0.43423542380332947, 0.036495812237262726, 0.5325990319252014, -0.09370939433574677, 0.40156152844429016, -0.06089934706687927, 0.30963921546936035, -0.046922847628593445, 0.4125816524028778, -0.05132776498794556, 0.4863787591457367]"
None,"[-0.021544992923736572, 0.8207658529281616, 0.10762480646371841, 0.7976820468902588, 0.24300749599933624, 0.6823362708091736, 0.3372601270675659, 0.5946195721626282, 0.4144822359085083, 0.5443231463432312, 0.2048112154006958, 0.4710310399532318, 0.25808408856391907, 0.36957651376724243, 0.26842236518859863, 0.3658919334411621, 0.263197660446167, 0.38828516006469727, 0.11305815726518631, 0.415992796421051, 0.17901600897312164, 0.3112860321998596, 0.15714916586875916, 0.45965060591697693, 0.12549100816249847, 0.559013307094574, 0.014769285917282104, 0.39523786306381226, 0.05944933369755745, 0.28353989124298096, 0.05767413601279259, 0.43027985095977783, 0.04086744785308838, 0.5254696011543274, -0.08971889317035675, 0.4044169783592224, -0.05598399043083191, 0.31220120191574097, -0.04350171983242035, 0.41254881024360657, -0.04754532873630524, 0.4848176836967468]"
None,"[0.01128261536359787, 0.9017990827560425, 0.13527914881706238, 0.899412989616394, 0.2760145664215088, 0.7900056838989258, 0.3693280816078186, 0.6960736513137817, 0.43505725264549255, 0.6269021034240723, 0.2342786192893982, 0.5421139001846313, 0.2998674213886261, 0.4421960413455963, 0.2852320373058319, 0.5293600559234619, 0.2549143433570862, 0.6132151484489441, 0.14564231038093567, 0.4901910424232483, 0.2214069664478302, 0.3894994854927063, 0.20508070290088654, 0.524134635925293, 0.17111344635486603, 0.6137812733650208, 0.0489560067653656, 0.462725430727005, 0.11312462389469147, 0.3591877520084381, 0.11099646985530853, 0.48959043622016907, 0.08449703454971313, 0.577850341796875, -0.05489932745695114, 0.45637375116348267, -0.007975764572620392, 0.36772310733795166, 0.004622891545295715, 0.4609232544898987, -0.006685897707939148, 0.5317960381507874]"
None,"[0.15446551144123077, 0.9636223316192627, 0.11150941252708435, 0.8044670820236206, 0.10302156209945679, 0.6209477186203003, 0.09305104613304138, 0.48773419857025146, 0.0493672639131546, 0.4001493453979492, 0.21748018264770508, 0.4975721836090088, 0.3368140757083893, 0.5169507265090942, 0.3319154977798462, 0.5958622694015503, 0.294709712266922, 0.6414785385131836, 0.2752048075199127, 0.5433526039123535, 0.393208384513855, 0.5826051235198975, 0.369478702545166, 0.6605268120765686, 0.31758835911750793, 0.69429612159729, 0.32976457476615906, 0.6205456256866455, 0.4336390197277069, 0.6397169828414917, 0.40727657079696655, 0.7149562835693359, 0.3583197593688965, 0.7436522245407104, 0.37413308024406433, 0.7159573435783386, 0.46263450384140015, 0.7116841673851013, 0.43260857462882996, 0.7802016139030457, 0.3865867257118225, 0.8109456300735474]"
None,"[0.14849166572093964, 0.9491093158721924, 0.10807465016841888, 0.8010588884353638, 0.1045851856470108, 0.6163937449455261, 0.09919992089271545, 0.48515063524246216, 0.05765257775783539, 0.3971722722053528, 0.2188238799571991, 0.4980853199958801, 0.33535805344581604, 0.5216091871261597, 0.32504451274871826, 0.6001697182655334, 0.27947962284088135, 0.6425747275352478, 0.2757905423641205, 0.5399075746536255, 0.3932727575302124, 0.5773530602455139, 0.3721139430999756, 0.6514008641242981, 0.32078349590301514, 0.6791350245475769, 0.32983535528182983, 0.6105788946151733, 0.43655142188072205, 0.6349008083343506, 0.41194409132003784, 0.7075772881507874, 0.3632134795188904, 0.7314324975013733, 0.3738608956336975, 0.7002314329147339, 0.4650929272174835, 0.7061488628387451, 0.43844515085220337, 0.775614857673645, 0.3950631320476532, 0.8048959374427795]"
None,"[0.13586105406284332, 0.8951504230499268, 0.1014048308134079, 0.7498836517333984, 0.09445281326770782, 0.5799238681793213, 0.09436185657978058, 0.45545992255210876, 0.05484221875667572, 0.37182316184043884, 0.2190316617488861, 0.43931710720062256, 0.34234562516212463, 0.45090585947036743, 0.3360564708709717, 0.524264931678772, 0.29832303524017334, 0.56472247838974, 0.2771572470664978, 0.48429030179977417, 0.39233559370040894, 0.5091404318809509, 0.37617355585098267, 0.583939254283905, 0.3302289843559265, 0.6180465221405029, 0.3310646414756775, 0.5544267892837524, 0.4364030957221985, 0.5776351690292358, 0.41490697860717773, 0.6480630040168762, 0.3695084750652313, 0.6756516695022583, 0.3785306513309479, 0.6429440975189209, 0.46406522393226624, 0.6498243808746338, 0.43907153606414795, 0.711981475353241, 0.39823174476623535, 0.7390329241752625]"
None,"[0.13628381490707397, 0.9033156633377075, 0.09991709887981415, 0.7532779574394226, 0.0924779623746872, 0.5829780697822571, 0.08595170080661774, 0.45889848470687866, 0.046277642250061035, 0.375871479511261, 0.2161511778831482, 0.4385191798210144, 0.33264559507369995, 0.4572485685348511, 0.3239555060863495, 0.5341537594795227, 0.28195086121559143, 0.5751305222511292, 0.2758147120475769, 0.4826623797416687, 0.3844851851463318, 0.5129345059394836, 0.3701236844062805, 0.5859745144844055, 0.32431983947753906, 0.6199685335159302, 0.3311331868171692, 0.5513013005256653, 0.4286248981952667, 0.5800613164901733, 0.4058581292629242, 0.6503799557685852, 0.3589312434196472, 0.6805576682090759, 0.37853389978408813, 0.6406111717224121, 0.4586491584777832, 0.6506523489952087, 0.43249961733818054, 0.7099007368087769, 0.3909991383552551, 0.7373198866844177]"
